,id,text,Cleaned_tweet
377,0.7924942083018995-380,"Teacher:Which is the closest planet to Sun
He:Wait
Teacher:What wait?Tell me fast
He:Bata raha hu,Mar Kyu Rahi Hai
Teacher:Correct

#Mercury",teacher which is the closest planet to sun he wait teacher what wait tel me fast he bata raha hu mar kyu rahi hai teacher correct
378,0.7924942083018995-381,"Twitter pe Cricket expat,Modi Bhkat & Sayaar itne bhare hai salla jese paise miltey ho unko yeh karne ke...!!!!",twitter pe cricket expat modi bhkat sayaar itne bhare hai salla jese paise miltey ho unko yeh karne ke 
379,0.7924942083018995-382,@silentlybeating : Specially The dark knight, specially the dark knight
380,0.7924942083018995-383,"Watching porn is my way of celebrating Sunny Leone birthday 

agar Indian hoke Sunny leone ki porn na dekhi toh Ladke na ho tum",watching porn is my way of celebrating sunny leone birthday agar indian hoke sunny leone ki porn na dekhi toh ladke na ho tum
381,0.7924942083018995-384,@nishantgola : sardar raha hoga wo pakka, sardar raha hoga wo pakka
382,0.7924942083018995-385,@lala_the_don @nishantgola : Trained by IIN, trained by iin
383,0.7924942083018995-386,@nishantgola : भाई जिस के naam का prefix ही शेक्स usse kya wo kuch bhi likh sakta hai, naam prefix usse kya wo kuch bhi likh sakta hai
384,0.7924942083018995-387,"Baby don’t blush
tere utte mera crush
na na kar tu blush
oh girl no no..",baby don t blush tere utte mera crush na na kar tu blush oh girl no no 
385,0.7924942083018995-388,@untraveled_line : घंटा  Mumbai ki le li AB ne wo bhi khe kar., mumbai ki le li ab ne wo bhi khe kar 
386,0.7924942083018995-389,"माँ> God बस इतना काफी है #MothersDay describe करने को

#MyMomIsAlways my Fav Superheroine", god describe my fav superheroine
387,0.7924942083018995-390,@subedisamip : it's okay bro I m just saying my point of view, it okay bro i m just saying my point of view
388,0.7924942083018995-391,"we indian must trend
#ComeHomeIndianMedia instead of
 #GoHomeIndianMedia",we indian must trend instead of
389,0.7924942083018995-392,@SubediSamip : bro I never ashamed to be an Indian That was crap yeh we all ashamed of indian media #GoHomeIndianMedia, bro i never ashamed to be an indian that was crap yeh we al ashamed of indian media
390,0.7924942083018995-393,"That's epic धर्म से ईस्लाम कर्म से हिन्दू

लोग हिन्दू-मुस्लिम लगाएँ रहते हे look at this girl @afreenquotes #Respect",that epic look at this girl
391,0.7924942083018995-394,dame true,dame true
392,0.7924942083018995-395,@grawal1306 @nishantgola #lodu toh harsh bhi hai..,toh harsh bhi hai 
393,0.7924942083018995-396,@grawal1306 @nishantgola : u r officially unfollowed bro पिम्पल तो छोड़ देता  #lodu, u r officially unfollowed bro 
394,0.7924942083018995-397,"Good, better, best. Never let
it rest. 'Til your good is better
and your better is best.",good better best never let it rest til your good is better and your better is best 
395,0.7924942083018995-398,"At the starting of the week
At summit talks you'll hear them
speak
""It's only Monday""",at the starting of the week at summit talks you l hear them speak it only monday 
396,0.7924942083018995-399,"I don't have haters,I just have
bunch of चुतियाॅ who don't
like me",i don t have haters i just have bunch of who don t like me
397,0.7924942083018995-400,"When everything seems to be
going against you,remember that
the airplane takes off against the
wind,not with it.

#Motivational_Quote",when everything seems to be going against you remember that the airplane takes of against the wind not with it 
398,0.7924942083018995-401,"When nothing goes right...go
left...!!!

#Motivational_Quote",when nothing goes right go left 
399,0.7924942083018995-402,"Don't STOP When U Tired...
STOP When U Done..!!!!

#Motivational_Quote",don t stop when u tired stop when u done 
400,0.7924942083018995-403,@awk_doc : I wish we can Exchange Monday with Saturday..!!!, i wish we can exchange monday with saturday 
401,0.7924942083018995-404,"C'mon lady Every man is not a Potential rapist #NanditaDasQuotes 

He just a potentia Masturbater...!!!",c mon lady every man is not a potential rapist he just a potentia masturbater 
402,0.7924942083018995-405,"Every Hollywood Movies is potential Porn..!!
 #NanditaDasQuotes",every hollywood movies is potential porn 
403,0.7924942083018995-406,"Best and Precious Thing about women's is there Self respect & Advertisement Like #MyChoice completely ruined it...!!

#RespectWomen",best and precious thing about women is there self respect advertisement like completely ruined it 
404,0.7924942083018995-407,"How the hell is Having Sex with multiple no. of men helping women empowerment I don't know totally
#Ridicules

#MyChoice",how the hel is having sex with multiple no of men helping women empowerment i don t know totally
405,0.7924942083018995-408,"She: I love u.
Me: love u 2.
She: April fool,April fool
Me: हट मादरचोद 
She: What
Me: April fool",she i love u me love u she april fool april fool me she what me april fool
406,0.7924942083018995-409,"Finally,Changing my relationship
status from""Single"" to....
.
.
.
.
.
.
.
""Still single""",finally changing my relationship status from single to stil single 
407,0.7924942083018995-410,@nakharewali : ouch That's Hurts I Don't think any boy can ignore any girl ever ignoring part only for girls, ouch that hurts i don t think any boy can ignore any girl ever ignoring part only for girls
408,0.7924942083018995-411,"Keep your face to the
sunshine and you cannot see
a shadow.",keep your face to the sunshine and you cannot se a shadow 
409,0.7924942083018995-412,Shit World cup खत्म अब कुछ अच्छे Tweet पढ़ने के लिए कुछ घटिया शायरी पढ़नी पड़ेगी फिर से..!!!,shit world cup tweet 
410,0.7924942083018995-413,"""It's funny how when you're a
kid a day can last forever and
now all these years seem like a
blink.""", it funny how when you re a kid a day can last forever and now al these years seem like a blink 
411,0.7924942083018995-414,"""Why is it pretty girls always
think they can treat people like
crap and get away with it?""", why is it pretty girls always think they can treat people like crap and get away with it 
412,0.7924942083018995-415,5wa bhi gaya,wa bhi gaya
413,0.7924942083018995-416,"Ashwin ko Sunny Leone कि दिलाई
जाएगी #IndiaJeetega
#Semifinal #WeWontGiveItBack",ashwin ko sunny leone 
414,0.7924942083018995-417,Maxwell out Bc,maxwel out bc
415,0.7924942083018995-418,"जो Maxwell को Out करेगा उसे  Sunny Leone कि दिलाई जाएगी

#IndiaJeetega
#Semifinal
#WeWontGiveItBack", maxwel out sunny leone 
416,0.7924942083018995-419,"Iss Maxwell ko out karo Harami hai saala.

#IndiaJeetega
#BleedBlue #Semifinal",is maxwel ko out karo harami hai saala 
417,0.7924942083018995-420,"गया बहनचोद 

#IndiaJeetega

#BleedBlue
#Semifinal", 
418,0.7924942083018995-421,BC Aaj 10 wicket lo na #IndvsAus #cwc15,bc aaj wicket lo na
419,0.7924942083018995-422,"सपने हमेशा Exciting offers की तरह
होते है, और हकीकत Conditions
apply की तरह....!", exciting offers conditions apply 
420,0.7924942083018995-423,"मेरा कुछ ना ऊखाड सकोगे तुम
मुझसे दुश्मनी करके….
मुझे बर्बाद करना चाहते हो
तो,मुझसे मोहब्बत कर लो", 
421,0.7924942083018995-424,"लड़कीयां सुन्दर हैं और लोनली हैं
तो प्रोब्लम ये है कि बस वो Read Only हैं

#ComputerVsलड़की", read only 
422,0.7924942083018995-425,"आप जैसो के लिये दिल को Cut
किया करते है वरना बाकी केसेस
में तो Copy Paste किया करते हैं

#ComputerVsलड़की", cut copy paste 
423,0.7924942083018995-426,"अभी अभी तो प्यार का PC
किया है चालु अपने दिल के Hard
Disk पे और कितनी Files डालु..

#ComputerVsलड़की", pc hard disk files 
424,0.7924942083018995-427,"बिना पलक झपकाए
तुम्हारी राह तकते हैं
एकटक देखना शायद इसी
को कहते हैं", 
425,0.7924942083018995-428,"आजकल के हर आशिक की अब तो
यही कहानी है...
मजनु लैला को चाहता है....
लैला किसी ओर कि #दिवानी
है....", 
426,0.7924942083018995-429,"एक तो लड़कियाँ वैसे ही नहीं
पटती.
.
.
.
.
.
.
ऊपर से ये सावधान_इंडिया वाले ऐसे
दिखाते है जैसे हम पैदा ही अपराध करने के लिए होते हैं", _ 
427,0.7924942083018995-430,"पढ़ लेता हूँ ..तुझे हर बार....

वो दो नीली रेखाएँ गवाह हैं
व्हाट्सएप कीं !!", 
428,0.7924942083018995-431,"काश कोई मेरेरे पास भी आता
और कहता कि- 'ये लो ""Blank
Cheque"" और निकल जाओ मेरी
बेटी की जिन्दगी से ।।।", blank cheque 
429,0.7924942083018995-432,कुछ लोग इतने चुतीया होते है कि उन्हें अपना नाम बदल के चुतीया रख लेना चाहिए।।, 
430,0.7924942083018995-433,"यूँ तो शिकायते तुझ से सैंकड़ों हैं
मगर....
तेरी एक मुस्कान ही काफी है सुलह
के लिये....!!", 
431,0.7924942083018995-434,"हमारी हर सांस तेरी होती,
तू कभी एक पल के लिये तो मेरी
होती...!!!", 
432,0.7924942083018995-435,"She: padhai kari aaj???

Me: ghanta

*She thinks I studied for an hour.*",she padhai kari aaj me ghanta she thinks i studied for an hour 
433,0.7924942083018995-436,"Removing your whatsapp DP and
status is the new
way of telling that your mood is
Fucked Up !!!",removing your whatsap dp and status is the new way of telling that your mood is fucked up 
434,0.7924942083018995-437,Bc kuch hua ho na ho par wo #MaukaMauka wala ladka famous jaroor ho gaya iss World Cup mein...!!!!,bc kuch hua ho na ho par wo wala ladka famous jaroor ho gaya is world cup mein 
435,0.7924942083018995-438,Just posted a photo https://instagram.com/p/0MtuUgQwU0/ ,just posted a photo
436,0.7924942083018995-439,@lady_gabbar : Nothing wrong They just giving little Mauka Mauka to paki fans, nothing wrong they just giving little mauka mauka to paki fans
437,0.7924942083018995-440,"बड़ा अजीब सा जहर
था उसकी यादों का,
सारी उम्र गुजर गयी मरते - मरते !!", 
438,0.7924942083018995-441,"'Marriage cannot take place
without naagin dance '' -
Hindu Marriage Act 1955.", marriage cannot take place without naagin dance hindu marriage act 
439,0.7924942083018995-442,apne roomi muttu ke muh pe mutu ga Kuch dino mein,apne roomi muttu ke muh pe mutu ga kuch dino mein
440,0.7924942083018995-443,"@nishantgola @anil_artani @golumechanics : sahi hai bhai,dikha diyo iss ko india walo ke dil he nahior kuch bhi badda hai", sahi hai bhai dikha diyo is ko india walo ke dil he nahior kuch bhi badda hai
441,0.7924942083018995-444,@nishantgola @anil_artani @golumechanics : ok bhai mein akele maje le lu ga Pakistani ladkiyo se, ok bhai mein akele maje le lu ga pakistani ladkiyo se
442,0.7924942083018995-445,@nishantgola @anil_artani @golumechanics : yaha Allah Pakistani ladkiyo itna darr, yaha allah pakistani ladkiyo itna dar
443,0.7924942083018995-446,"@nishantgola @anil_artani @golumechanics : koi na bhai aaj women day par sab chalta hai,wese bhi maal hoti hai Pakistani ladkiya", koi na bhai aaj women day par sab chalta hai wese bhi maal hoti hai pakistani ladkiya
444,0.7924942083018995-447,@nishantgola @anil_artani @golumechanics : haan bhai Pakistani ladkiyo ke liye bhi mauka hai aaj loot lo, haan bhai pakistani ladkiyo ke liye bhi mauka hai aaj loot lo
445,0.7924942083018995-448,@nishantgola @anil_artani @golumechanics : Haan bhai koi ladki loot le aaj free offer hai women's day par, haan bhai koi ladki loot le aaj fre offer hai women day par
446,0.7924942083018995-449,"This is fastest ODI
hundred for Australia and the
second fastest World Cup
hundred Maxwell सही में इंसान ना है
#AUSvSL",this is fastest odi hundred for australia and the second fastest world cup hundred maxwel 
447,0.7924942083018995-450,"The best medicine in the
world is your Hug.Come And hug me..let's celebrates
 #HappyWomensDay",the best medicine in the world is your hug come and hug me let celebrates
448,0.7924942083018995-451,"Feel special, unique, on top
of the world.Its your day!!
#HappyWomensDay",feel special unique on top of the world its your day 
449,0.7924942083018995-452,"तेरी मुहब्बत पर मेरा हक तो नही पर
दिल चाहता है,आखरी साँस तक तेरा इंतजार करू...!!!!", 
450,0.7924942083018995-453,"बिना मतलब के दिलासे भी नहीं मिलते यहाँ(Twitter pe),लोग दिल में भी दिमाग लिए फिरते हैं!!", twitter pe 
451,0.7924942083018995-454,@Miss_Woww : Search Kya karu on Google let see what u find out, search kya karu on google let se what u find out
452,0.7924942083018995-455,"होगा तेरा.....! #SeXy_FiGuRe 
lekin ☞☆ हमारा ☆☜ भी है ....!
DaShinG_JiGaR", lekin dashing_jigar
453,0.7924942083018995-456,According to Indian advertisement,according to indian advertisement
454,0.7924942083018995-457,My reaction जब कोई बोले Sachin overrated batsman था,my reaction sachin overrated batsman 
455,0.7924942083018995-458,सुना हे African sex करते हुए भी Choke हो जाते हैं, african sex choke 
456,0.7924942083018995-459,@chanchalwrites : So here's a deal I changed my name 2 arvind kejriwal and u follow me back, so here a deal i changed my name arvind kejriwal and u follow me back
457,0.7924942083018995-460,"I'm a lazy texter. 
Unless you're hot!!!",i m a lazy texter unles you re hot 
458,0.7924942083018995-461,"तु मेरी चाहत का एक लफ्ज
भी ना पढ सकी....मै तेरे दिए हुए दर्द
कि किताब पढते पढते अक्सर
सो जाता हू..!!", 
459,0.7924942083018995-462,"Afridi: ये kya किया BC

Misbah: bhai जान wo ammi ने bola था धीरे-धीरे खेलना

#PakVsSA",afridi kya bc misbah bhai wo ammi bola 
460,0.7924942083018995-463,"दोस्ती तो बच्चे ही कर सकते हैं,
बड़े तो समझौते और सौदेबाज़ी करते
हैं..", 
461,0.7924942083018995-464,@lalijogan37 : Yah Hate 2 admit that But Ur totally ri8, yah hate admit that but ur totally ri
462,0.7924942083018995-465,"NIKE के पजामे और छोरियाँ के डरामें,,,सालो साल चलते है...।।

#TrueStory",nike 
463,0.7924942083018995-466,@divyangana @diwakarkothari_  : Cmon Atlest kuch na karne se accha kuch kar toh rahe hai don't be Sarcastic, cmon atlest kuch na karne se accha kuch kar toh rahe hai don t be sarcastic
464,0.7924942083018995-467,If wishes come in rainbow colors then I would send the brightest one to say Happy Holi.,if wishes come in rainbow colors then i would send the brightest one to say happy holi 
465,0.7924942083018995-468,@nishantgola : Sahi hai bawa, sahi hai bawa
466,0.7924942083018995-469,"""ना पुछ हमे हमारे #नवाबी
का आलम......हम तो पैदा ही #style  मे हुए थे.....मरेंगे तो कफन भी # Levi's का होगा..."" ", levi 
467,0.7924942083018995-470,"रश्म-ऐ-मोहब्बत तो हमने भी
बहोत निभायी यारो ।
पर भूल गये की *Heroin कभी
*villain की नही होती ।।

#आवारा", heroin villain 
468,0.7924942083018995-471,@witchybitchygal : hey can u please add 20 lit. scotch also, hey can u please ad lit scotch also
469,0.7924942083018995-472,"लडकी में Attitude का और प्रश्नों में
Aptitude का अलग ही मजा है।

#नौकरी_और_छोकरी", attitude aptitude 
470,0.7924942083018995-473,"""इश्क में इसलिए भी धोखा खानें
लगें हैं लोग दिल की जगह जिस्म को चाहनें लगे हैं लोग..""", 
471,0.7924942083018995-474,"“SUCCESS” is depends on 2nd
letter.

#FreeTips", succes is depends on nd letter 
472,0.7924942083018995-475,"Panties are not the best thing on earth,but next to best thing on earth.",panties are not the best thing on earth but next to best thing on earth 
473,0.7924942083018995-476,"""My Heart Will Always Belong To Just One Woman....
But,I Have My Sperm For The
Rest...!!!""???", my heart wil always belong to just one woman but i have my sperm for the rest 
474,0.7924942083018995-477,"वो भी आधी रात को निकलता है और मैं भी ......फिर क्यों उसे ""चाँद"" और मुझे ""आवारा"" कहते हैं
लोग ....", 
475,0.7924942083018995-478,"""तेरी चाहत में हम ज़माना भूल गये,
किसी और को हम अपनाना भूल गये,
तुम से मोहब्बत हैं बताया सारे
जहाँ को,बस एक तुझे ही बताना भूल गये......""", 
476,0.7924942083018995-479,"Dad :Beta Twitter aur Whatsapp ke bahar bhi ek duniya hai.
.
.
.
.
.
Me :Oh really papa,zara link toh send karna uski

#HomelessNow",dad beta twitter aur whatsap ke bahar bhi ek duniya hai me oh really papa zara link toh send karna uski
477,0.7924942083018995-480,"People are suprised with 
sudden rains.... 
Relax guys,Rajnikant is testing his pichkari...",people are suprised with sudden rains relax guys rajnikant is testing his pichkari 
478,0.7924942083018995-481,छोटी-छोटी मगर मोटी बातें..!!!, 
479,0.7924942083018995-482,"वो कहती अपने भाइयों से,मेरे आशिक़
को यूँ ना पीटो।
बड़ा ज़िद्दी है ये हरामी, पहले कुत्ते
की तरह घसीटो....
Ajeeb pyar h uska...""", ajeeb pyar h uska 
480,0.7924942083018995-483,"Height of #prank call
Phone rings...
Tring tring....
Boy:-Hello,Roshni hai kya....???
Girl:-Nahi...
Boy:-toh candle jala na..pagal..",height of cal phone rings tring tring boy hello roshni hai kya girl nahi boy toh candle jala na pagal 
481,0.7924942083018995-484,After a detailed study it is found that Alia Bhat and KRK had Graduated from IIN,after a detailed study it is found that alia bhat and krk had graduated from iin
482,0.7924942083018995-485,"Kamal Haasan Ki Train mein TT,driver,passenger और chai wala bhi khud he hoga wo..

#CelebTrains",kamal haasan ki train mein t driver passenger chai wala bhi khud he hoga wo 
483,0.7924942083018995-486,"Shop mein fridge se sabse peeche waali cold drink ki bottle nikaalenge kyunki woh zyada thandi hogi..

#JustIndianThings",shop mein fridge se sabse peeche waali cold drink ki bottle nikaalenge kyunki woh zyada thandi hogi 
484,0.7924942083018995-487,"India is so obsessed with fair skin that if you say""Girl you so white your daddy must be a polar bear""she will take it as a compliment..!!",india is so obsessed with fair skin that if you say girl you so white your daddy must be a polar bear she wil take it as a compliment 
485,0.7924942083018995-488,"*Crush on a girl
*Add her on Facebook
*Saw 450 Likes on her Dp
*Think (""Bhai Aukaat se bhar hai"")
*Unfriend Her 

#TrueStory", crush on a girl ad her on facebook saw likes on her dp think bhai aukaat se bhar hai unfriend her
486,0.7924942083018995-489,Every girl has a tsunami of failed selfies on her phone which could be very useful for the sequels of Conjuring or Insidious.,every girl has a tsunami of failed selfies on her phone which could be very useful for the sequels of conjuring or insidious 
487,0.7924942083018995-490,Only girls have the superpower to ignore you and seek your attention at the same time...!!!!,only girls have the superpower to ignore you and seek your attention at the same time 
488,0.7924942083018995-491,@shahidkapoor : Happy birthday 2 one of the finest & best actor of the year ( waiting for ur next movies), happy birthday one of the finest best actor of the year waiting for ur next movies 
489,0.7924942083018995-492,माँ कसम एक-एक को मारूगा, 
490,0.7924942083018995-493,@iammousumii : So What u Want Pakistani Nationality, so what u want pakistani nationality
491,0.7924942083018995-494,"@vaersha : “The first rule is
not to lose.The
second rule is
not to forget the
first rule.”", the first rule is not to lose the second rule is not to forget the first rule 
492,0.7924942083018995-495,Relationship Status :Complicated Relationship with My Hands...!!,relationship status complicated relationship with my hands 
493,0.7924942083018995-496,@witchybitchygal : I  Think he is not Such A good Runner Between the wicket, i think he is not such a good runner between the wicket
494,0.7924942083018995-497,@justicearnab : That's  India and That's how our Politicians works, that india and that how our politicians works
495,0.7924942083018995-498,@integrated_me : Yah some these Superstitions can make us happy., yah some these superstitions can make us happy 
496,0.7924942083018995-499,"DoNt try to make me an #option,,,coZ..!!
if i start keEping optioNS,,, then you will nOt even stand in my #nominations",dont try to make me an if i start keeping options then you wil not even stand in my
497,0.7924942083018995-500,"I hate when people look at my phone while I'm typing..
It's not that I have something to
hide..It's just none of their
damn business...!!",i hate when people look at my phone while i m typing it not that i have something to hide it just none of their damn business 
498,0.7924942083018995-501,@dashhtweets : yah because We All Somehow became a gareeb Guy After becoming Aashiq, yah because we al somehow became a gareeb guy after becoming aashiq
499,0.7924942083018995-502,"Me : Hey...

She : What????

Me: My heart is stolen…can I
check your bra…….",me hey she what me my heart is stolen can i check your bra 
500,0.7924942083018995-503,"Qayamat toot padti hai zara se
hoth hilne par
Na jaane kya hashr hoga agar
vo muskuraye to..",qayamat toot padti hai zara se hoth hilne par na jaane kya hashr hoga agar vo muskuraye to 
501,0.7924942083018995-504,"हुकुमत वो ही करता है
जिसका दिलो पर राज
हो...!! 
वरना यूँ तो गली के
मुर्गो के सर पे भी ताज
होता है...!!", 
502,0.7924942083018995-505,"Dear Math,I am sick of finding
ur “x” Jst accpt d fact dat
she’s gone….!",dear math i am sick of finding ur x jst accpt d fact dat she s gone 
503,0.7924942083018995-506,"पत्नी: देखिए न वो मुझे घूर-घूर के देख रहा है। 

पति:अरे.....वो कबाड़ी वाला है।
बेकार माल पर नजर रखना उसकी आदत है। :P :D :D", p d d
504,0.7924942083018995-507,"Do you like me? 
Breathe for yes, lick your elbow for no...!!!!!",do you like me breathe for yes lick your elbow for no 
505,0.7924942083018995-508,"I delete my whole password
after typing one letter wrong",i delete my whole password after typing one letter wrong
506,0.7924942083018995-509,"Friends are like Boobs. Some
are big. Some are small.
Some are Real. Some are
Fake.

#TrueStory",friends are like boobs some are big some are small some are real some are fake 
507,0.7924942083018995-510,@soniyalatiwal @sureshparmar567 : Apni GF toh hai he nahi toh Dusro ki Gf se he kare gye.., apni gf toh hai he nahi toh dusro ki gf se he kare gye 
508,0.7924942083018995-511,"""Polar bears can't jump."" -:
Black bears", polar bears can t jump black bears
509,0.7924942083018995-512,@vaersha :ohhhh Oliver queen, oh oliver queen
510,0.7924942083018995-513,"@paki_khangirl : Sachin(God) Don't Wanna Help U Girl 

 # PAKvWI", sachin god don t wanna help u girl pakvwi
511,0.7924942083018995-514,"( A couple see’s a girl in mall )
Girl:So big,aren’t they ?
Boy:yah.
Girl:R they artificial ?
boy:I think natural.
Girl:Natural Earrings ?", a couple se s a girl in mal girl so big aren t they boy yah girl r they artificial boy i think natural girl natural earrings 
512,0.7924942083018995-515,"Boy:Can i Kiss u?
Girl:Condom laye ho?
Boy:kis k liye condom?
Girl:sharif na ban jaise bad मे Khada hoga uspe Calender tangega",boy can i kis u girl condom laye ho boy kis k liye condom girl sharif na ban jaise bad khada hoga uspe calender tangega
513,0.7924942083018995-516,"It’s Strange But Damn Very True
Fact.

Laptop Speakers Are Too Quiet For Music...

But Too Loud For Porn Movies.",it s strange but damn very true fact laptop speakers are to quiet for music but to loud for porn movies 
514,0.7924942083018995-517,"Big Bang Theory is a myth,
Sheldon is real.",big bang theory is a myth sheldon is real 
515,0.7924942083018995-518,@nishantgola @kriti87mishra @richa_prajapati : haan bhai पत्नी  se Bachne ki Jaldi kis ko nhai hoti..Toh admi kushi se mar he jata hai, haan bhai se bachne ki jaldi kis ko nhai hoti toh admi kushi se mar he jata hai
516,0.7924942083018995-519,"Ravichandran (Maxwell) Ashwin 

#CelebMiddleNames",ravichandran maxwel ashwin
517,0.7924942083018995-520,@richa_prajapati @kriti87mishra : pati he marta hoga...!!!  Scientists ne khoj ke pata lagaya hai, pati he marta hoga scientists ne khoj ke pata lagaya hai
518,0.7924942083018995-521,"Paki boy: I like u Be my Girlfriend.

Paki girl: Sorry,I have a Brother.",paki boy i like u be my girlfriend paki girl sorry i have a brother 
519,0.7924942083018995-522,मतलब RT के लिए कुछ भी चाहे #BANvsAFG का Match ही दिखा दो, rt match 
520,0.7924942083018995-523,@riya_zanzari @varun_dvn : na mein toh half ke baad jayga, na mein toh half ke baad jayga
521,0.7924942083018995-524,@nishantgola : Kya google kar le Na kar raha mein Bing karu ga, kya google kar le na kar raha mein bing karu ga
522,0.7924942083018995-525,"#தமிழ்வாழ்க   

BC Koi Iss ka matlab bata do Yeh tread pe kya hai...",bc koi is ka matlab bata do yeh tread pe kya hai 
523,0.7924942083018995-526,Relationship status-: Complicated Relationship with my Hand,relationship status complicated relationship with my hand
524,0.7924942083018995-527,"""The one thing I am proudest
of in my whole life, is that
you're happy with me.""

#MyEx", the one thing i am proudest of in my whole life is that you re happy with me 
525,0.7924942083018995-528,"Ab yeh kon Bol raha hai Aaj  #MahaShivratri pe Aap wale Delhi me WiFi ke sath 30 min Weed bhi free de rahe hai

#हरहरमहादेव",ab yeh kon bol raha hai aaj pe aap wale delhi me wifi ke sath min weed bhi fre de rahe hai
526,0.7924942083018995-529,@nishantgola @golumechanics @vampiress__ : Bhai manna Tum humare L as landlord ho toh kya Twitter pe Bakchodi bhi karne na doge, bhai manna tum humare l as landlord ho toh kya twitter pe bakchodi bhi karne na doge
527,0.7924942083018995-530,"It's Time for Weed
#MahaShivratri
#हरहरमहादेव",it time for weed
528,0.7924942083018995-531,"@nishantgola @golumechanics @vampiress__ : Bhai (Damon
salvatore) Tu inhi harkato ki Waje se Single hai or Single ke rahe ga", bhai damon salvatore tu inhi harkato ki waje se single hai or single ke rahe ga
529,0.7924942083018995-532,@indori_tweets : Bhai ji Mujhe toh fir bhi Bajane ko nahi milti, bhai ji mujhe toh fir bhi bajane ko nahi milti
530,0.7924942083018995-533,@nishantgola @golumechanics : Bhai kabhi toh dar lagta hai Koi #बहनचोद ये हाथ he na माँग le, bhai kabhi toh dar lagta hai koi he na le
531,0.7924942083018995-534,@bolshoybooze @shubhansh1504 : They r True #बहनचोद, they r true
532,0.7924942083018995-535,@golumechanics : sahi kha भाई अब तो लड़की मिले ये उम्मीद छोड़ दी एक हाथ का सहारा हैं बस....!!!!!, sahi kha 
533,0.7924942083018995-536,@golumechanics : bhai ji मतलब Virgin मरने वाला हु में ( #बहनचोद ), bhai ji virgin 
534,0.7924942083018995-537,"#बेहनचोद को national gaali ka दर्जा दिलाने में अपना सहयोग दे...!! 

#बेहनचोद का use kare

(जनहित मे जारी)", national gaali ka use kare 
535,0.7924942083018995-538,"आज
आपको ""लव"" के बारे में
बताता हूँ लव
मर्यादा पुरुषोत्तम
श्री रामचन्द्र जी के पुत्र थे
अधिक जानने के लिए
रामायण पढ", 
536,0.7924942083018995-539,"बिना तड़के की दाल और बिना attitude वाला माल हमे बिलकुल पसंद नहीं है ।।

#CollegeKiGirl", attitude 
537,0.7924942083018995-540,"India kyo jeeta

Because we Have real Kohli BC

#cwc15

#IndVsPak",india kyo jeeta because we have real kohli bc
538,0.7924942083018995-541,"@pakistani_313 : Thats True sports manship by true Cricket Fan

#IndVsPak

#BleedBlue

#RealFinal

#जयहिन्द", thats true sports manship by true cricket fan
539,0.7924942083018995-542,"@chai__coffee : Surely Pakistani Fan Will miss them...

#जयहिन्द", surely pakistani fan wil mis them 
540,0.7924942083018995-543,"Misbah : Bhai Celebrate Kare India  300 pe Rok liya 

Afridi: haan Chalo kam run se hare gay

#BleedBlue
#IndvsPak",misbah bhai celebrate kare india pe rok liya afridi haan chalo kam run se hare gay
541,0.7924942083018995-544,"Saare Pakistani bowler father wale column me Sachin ka naam likhte hain

#BleedBlue

#IndvsPak

#CheerLikeJunglee",saare pakistani bowler father wale column me sachin ka naam likhte hain
542,0.7924942083018995-545,@imVkohli : Yeh bro u Did it Score #century u r1st Indian against Pak go go and win The match #IndVsPak, yeh bro u did it score u rst indian against pak go go and win the match
543,0.7924942083018995-546,"@blogofhk : Pakistanis feeling happy after the wicket of Kohli as if their country got electricity.

#IndvsPak", pakistanis feeling happy after the wicket of kohli as if their country got electricity 
544,0.7924942083018995-547,"She: Happy Kiss Day//

He: ok (Or ladki ko kiss kar diya)//

She: Wtf?//

He: Mera naam haapy hai...Or tune toh bola Kiss de",she happy kis day he ok or ladki ko kis kar diya she wtf he mera naam haapy hai or tune toh bola kis de
545,0.7924942083018995-548,"Now Some people Pretend to Smartest person Alive #ReplaceAMovieTitleWithGoat 

Yah we know hashtags go
wrong So what Get a life Assholes",now some people pretend to smartest person alive yah we know hashtags go wrong so what get a life assholes
546,0.7924942083018995-549,"Goats with benefits

#ReplaceAMovieTitleWithGoat",goats with benefits
547,0.7924942083018995-550,"No Goat Attached

#ReplaceAMovieTitleWithGoat",no goat attached
548,0.7924942083018995-551,"GoatOver (Hangover)

#ReplaceAMovieTitleWithGoat",goatover hangover 
549,0.7924942083018995-552,"She:what r u doing
He:just missing u dear
She: do i look like Shazia Ilmi JO Bewakoof bana raha hai

#KiskiDilli 
#AAPKiDilli",she what r u doing he just missing u dear she do i look like shazia ilmi jo bewakoof bana raha hai
550,0.7924942083018995-553,"How do Lawyers/Doctors/Bankers say""Fuck You"" ?????

""Sir,Trust Me"" !!!

#Fact",how do lawyers doctors bankers say fuck you sir trust me 
551,0.7924942083018995-554,"If your heart was a prison,I would like to be sentenced for life...!!

#CollegeKiGirl",if your heart was a prison i would like to be sentenced for life 
552,0.7924942083018995-555,"खुशी कि बात ये हैं किरण बेदी फिर नवरात्रि में गाती नजर आएगी 

#ExitPolls
#DelhiVotes", 
553,0.7924942083018995-556,"""Bond James Bond""

""Job Blow Job""

#Eureka", bond james bond job blow job 
554,0.7924942083018995-557,"I don't care if she hates me. 
I just dont want her to love someone else.

#teamSINGLE",i don t care if she hates me i just dont want her to love someone else 
